customer_id,total_orders,total_spent,avg_order_value,max_order_value,avg_delivery_delay,avg_review_score,late_delivery_ratio,avg_installments,avg_freight_value,first_order_date,last_order_date,customer_tenure_days,days_since_purchase,churn
58c4c5c61b6cce1d8a995cb065e6e38b,1,147.15,147.15,147.15,-18.0,4.0,0.0,7.0,17.16,2017-05-21,2017-05-21,0,284,1
58c5a7e613f2142414070e137c7c7a6a,1,142.31,142.31,142.31,-13.0,3.0,0.0,1.0,12.41,2017-07-21,2017-07-21,0,223,1
58c8b60b34b39a6bf01341c08e03aaa6,1,147.16,147.16,147.16,-5.0,4.0,0.0,1.0,17.16,2017-12-23,2017-12-23,0,68,0
58c9b393766ef57c16d45f7736333b3d,1,38.01,38.01,38.01,-5.0,4.0,0.0,1.0,8.11,2018-02-20,2018-02-20,0,9,0
58cab3af33e92b444f23b38cbb71c6d8,1,184.43,184.43,184.43,-19.0,5.0,0.0,3.0,45.43,2018-01-04,2018-01-04,0,56,0
58ccace0f4b7abcab017ff6f1d534d7b,1,204.06,204.06,204.06,-10.0,3.0,0.0,4.0,24.26,2017-07-21,2017-07-21,0,223,1
58cd1c5b5fc40c1bc3448b6bae54f34b,1,43.05,43.05,43.05,-25.0,4.0,0.0,1.0,16.05,2017-02-07,2017-02-07,0,387,1
58cd250478f171fdcf35dfdb24fe02c9,1,63.09,63.09,63.09,-12.0,4.0,0.0,3.0,14.1,2017-10-19,2017-10-19,0,133,1
58cddcea1672315e0615172f0de43760,1,40.31,40.31,40.31,1.0,3.0,1.0,2.0,15.56,2017-05-02,2017-05-02,0,303,1
58cf5854ad59bf0a57a265c1f9e9b998,1,19.33,19.33,19.33,-8.0,5.0,0.0,1.0,7.78,2018-01-26,2018-01-26,0,34,0
58cf70a7d04f22fa33a55d4938f3c63a,1,32.75,32.75,32.75,-15.0,5.0,0.0,1.0,11.85,2017-11-28,2017-11-28,0,93,1
58cf819bb4203647573c953697453110,1,66.64,66.64,66.64,14.0,3.0,1.0,1.0,17.64,2017-11-24,2017-11-24,0,97,1
58d0b942bfdee28b71517a4139f96043,1,43.09,43.09,43.09,-6.0,5.0,0.0,1.0,15.1,2018-01-31,2018-01-31,0,29,0
58d1b021c741cc8728280bbe6d0b3da8,1,56.05,56.05,56.05,-24.0,5.0,0.0,2.0,16.05,2017-01-26,2017-01-26,0,399,1
58d35ef620f2e9b5e65f4db499b36053,2,117.16,58.58,58.58,-14.0,5.0,0.0,1.0,15.79,2017-11-08,2017-11-08,0,113,1
58d3967487a56405f5588620eb0da3a9,1,217.43,217.43,217.43,-14.0,5.0,0.0,3.0,112.43,2018-01-31,2018-01-31,0,29,0
58d3cf805da31cedec8f0414010cdbd8,1,80.59,80.59,80.59,10.0,2.0,1.0,1.0,17.69,2017-06-19,2017-06-19,0,255,1
58d45cf285d3d5bdd45609c696e00b9e,1,46.63,46.63,46.63,-15.0,5.0,0.0,4.0,17.63,2017-09-06,2017-09-06,0,176,1
58d54b1ff5f21bb5fe6928646949ff4c,1,67.92,67.92,67.92,-7.0,3.0,0.0,1.0,15.12,2017-08-06,2017-08-06,0,207,1
58d5a762bcc3bc018a7c1669faa37422,1,76.66,76.66,76.66,0.0,3.0,0.0,7.0,17.66,2017-12-06,2017-12-06,0,85,0
58d5ef4db3cdde11b1c71f8910cb824d,1,120.36,120.36,120.36,16.0,3.0,1.0,4.0,31.36,2017-04-16,2017-04-16,0,319,1
58d7459a284ca15e27a296ae1f0244d3,1,137.18,137.18,137.18,-15.0,3.0,0.0,2.0,17.28,2018-01-04,2018-01-04,0,56,0
58d891eda9a7fef354dcfb65285b4587,1,101.92,101.92,101.92,-5.0,3.0,0.0,1.0,12.02,2017-03-02,2017-03-02,0,364,1
58d9fce5ebd487e6742960be2147af5b,2,474.96,237.48,237.48,-11.0,5.0,0.0,1.0,37.49,2018-01-31,2018-01-31,0,29,0
58db18c5ccae27fb77413310dce9c933,1,30.09,30.09,30.09,-9.0,5.0,0.0,1.0,15.1,2017-11-10,2017-11-10,0,111,1
58dbd0b2d70206bf40e62cd34e84d795,1,218.04,218.04,218.04,-16.0,5.0,0.0,3.0,18.14,2017-02-04,2017-02-04,0,390,1
58dbe9ebb990e72ca35a2f223ea1a60c,2,65.36,32.68,32.68,-15.0,5.0,0.0,1.5,12.69,2017-06-13,2017-06-13,0,261,1
58dcb42af4f9db51ba00c28ddf479b3f,1,64.0,64.0,64.0,0.0,5.0,0.0,1.0,14.1,2017-11-26,2017-11-26,0,95,1
58de8e8cfeabb2443286e9d7a08e97c0,1,130.53,130.53,130.53,-14.0,5.0,0.0,10.0,17.53,2017-02-08,2017-02-08,0,386,1
58dfdab06b8627a7ae9dba05c3db2738,1,101.84,101.84,101.84,-15.0,5.0,0.0,1.0,16.84,2018-01-08,2018-01-08,0,52,0
58e014fb44456ac35903d4996263087a,1,71.56,71.56,71.56,-12.0,5.0,0.0,3.0,14.57,2017-03-14,2017-03-14,0,352,1
58e0ddf2e49461d6f76d048b8f2e77bf,1,209.97,209.97,209.97,-11.0,5.0,0.0,10.0,14.97,2017-08-29,2017-08-29,0,184,1
58e4ed2adb6f556ab8292a2bc9a280d6,1,361.64,361.64,361.64,-3.0,5.0,0.0,1.0,69.64,2017-11-06,2017-11-06,0,115,1
58e6ef977832bfd6f5c99001fc47432b,3,177.99,59.330000000000005,59.33,-12.0,5.0,0.0,1.0,9.34,2017-04-26,2017-04-26,0,309,1
58e73c82bbd5992b6ca53e1dcd0aaf16,1,76.19,76.19,76.19,-4.0,5.0,0.0,1.0,21.19,2017-10-27,2017-10-27,0,125,1
58e9cc6f523e29753c2a494f136953ab,1,41.81,41.81,41.81,-14.0,5.0,0.0,1.0,15.11,2017-08-30,2017-08-30,0,183,1
58ea963c191e6d553f030709aabcda9c,2,92.02,46.01,46.01,-19.0,5.0,0.0,1.0,16.11,2017-07-30,2017-07-30,0,214,1
58eac1322f421c65176db804697c9bf4,1,73.56,73.56,73.56,-7.0,5.0,0.0,5.0,17.64,2017-11-26,2017-11-26,0,95,1
58ebc13cbd9b3a6dba5a0b3fb3455db3,1,41.75,41.75,41.75,-11.0,5.0,0.0,4.0,11.85,2017-11-29,2017-11-29,0,92,1
58ed7744a942602df913a5b6eed945c5,1,149.39999999999998,149.39999999999998,149.39999999999998,-22.0,5.0,0.0,10.0,49.41,2017-05-30,2017-05-30,0,275,1
58edd19666d5d24a87f3d054f32aa52e,1,285.1,285.1,285.1,-14.0,5.0,0.0,5.0,35.11,2017-12-06,2017-12-06,0,85,0
58eef387307ca6f5acbe151dbd4d1b10,1,114.79,114.79,114.79,-13.0,5.0,0.0,2.0,15.8,2017-03-15,2017-03-15,0,351,1
58ef17eb85a447ae62ef8be1c5f06b0e,1,70.14,70.14,70.14,-11.0,5.0,0.0,2.0,15.14,2018-02-25,2018-02-25,0,4,0
58f0e392253b94e8201882293816aab3,1,35.09,35.09,35.09,-19.0,5.0,0.0,3.0,15.1,2017-09-20,2017-09-20,0,162,1
58f180ef06844ae0e660cb5decc737c0,1,75.53,75.53,75.53,-16.0,5.0,0.0,1.0,15.63,2017-03-23,2017-03-23,0,343,1
58f34ae78c4146d80a6c5fe5cc66be22,1,54.74,54.74,54.74,-16.0,5.0,0.0,1.0,19.84,2018-01-26,2018-01-26,0,34,0
58f5f08f888dddeeb13e21d686545c6d,1,418.35,418.35,418.35,-18.0,5.0,0.0,1.0,18.5,2017-05-02,2017-05-02,0,303,1
58f68b7358a520e8012e5848f22f99f9,1,139.86,139.86,139.86,-16.0,5.0,0.0,1.0,16.08,2017-04-05,2017-04-05,0,330,1
58f76e4a043d24cfeaf71cb24f22854f,1,188.06,188.06,188.06,-8.0,1.0,0.0,10.0,35.06,2017-11-03,2017-11-03,0,118,1
58f7e662bb4f4196f1496f7428b5cb46,1,13.78,13.78,13.78,-11.0,5.0,0.0,1.0,7.78,2017-08-23,2017-08-23,0,190,1
58fba16038794a623b95dcc8eaf29f76,1,79.81,79.81,79.81,-14.0,5.0,0.0,5.0,19.91,2017-11-07,2017-11-07,0,114,1
58fd1de47b74bd72637ccb4179c475bc,1,30.86,30.86,30.86,-35.0,3.0,0.0,1.0,10.96,2017-01-18,2017-01-18,0,407,1
58fd94a421b1928202cbdafee6622d7a,1,73.15,73.15,73.15,-14.0,5.0,0.0,1.0,16.16,2018-02-20,2018-02-20,0,9,0
58ffeb6d4f1b69883968cd8c383eaa0f,1,98.62,98.62,98.62,-14.0,4.0,0.0,4.0,9.44,2018-01-20,2018-01-20,0,40,0
59003be5628cf5bf2b08992a56612c5b,1,276.07,276.07,276.07,-5.0,5.0,0.0,3.0,47.07,2017-09-14,2017-09-14,0,168,1
59022496d94c6627b7319e9ff4fc3ccb,1,95.31,95.31,95.31,-15.0,5.0,0.0,4.0,16.31,2017-12-26,2017-12-26,0,65,0
5902a1f2ea205de385670535ffd5e0a6,1,737.04,737.04,737.04,-19.0,4.0,0.0,3.0,47.34,2017-03-07,2017-03-07,0,359,1
590512cdc06475cd6d3bb1db092822c0,1,181.51,181.51,181.51,-13.0,5.0,0.0,10.0,21.61,2017-09-17,2017-09-17,0,165,1
5906102635e5715ee056520207b101a0,1,174.04000000000002,174.04000000000002,174.04000000000002,-14.0,,0.0,3.0,14.14,2017-10-04,2017-10-04,0,148,1
59077d5c620a379906c1130b4cb666ae,1,34.65,34.65,34.65,-17.0,4.0,0.0,1.0,15.1,2017-11-09,2017-11-09,0,112,1
5908f5fd53b52c348da900f0707d3649,1,242.8,242.8,242.8,-15.0,5.0,0.0,1.0,12.81,2017-12-15,2017-12-15,0,76,0
5909a65431ec7e73aebb28a25cfb8850,1,198.53,198.53,198.53,0.0,4.0,0.0,2.0,21.73,2017-12-06,2017-12-06,0,85,0
590db569569a4a1b3074694f522309fc,1,95.02,95.02,95.02,-20.0,5.0,0.0,1.0,20.02,2018-01-02,2018-01-02,0,58,0
590dec4844bc876c38239f2b9d931527,1,58.09,58.09,58.09,-15.0,5.0,0.0,5.0,15.1,2017-09-12,2017-09-12,0,170,1
590ee94085c0e61b7300c66a8e2cacfa,1,208.54,208.54,208.54,-23.0,4.0,0.0,1.0,9.14,2018-02-23,2018-02-23,0,6,0
590efcdd68b9f9cb5ddea9dd6f5378ac,1,89.88000000000001,89.88000000000001,89.88000000000001,-17.0,4.0,0.0,1.0,19.98,2018-01-05,2018-01-05,0,55,0
590f9970d3a259fef3bd11c3f0207f91,1,140.08,140.08,140.08,-14.0,5.0,0.0,1.0,30.18,2017-07-09,2017-07-09,0,235,1
5910297023a3745d6c6f4e455e4ceed3,1,38.42,38.42,38.42,-15.0,5.0,0.0,1.0,14.52,2017-04-02,2017-04-02,0,333,1
5914948062fa3526833e5f12ad03539d,1,33.77,33.77,33.77,-7.0,5.0,0.0,1.0,7.78,2017-10-16,2017-10-16,0,136,1
5916dbb1df93e4c648fbf7a263e0ac94,1,116.84,116.84,116.84,-11.0,4.0,0.0,1.0,17.94,2017-12-02,2017-12-02,0,89,0
591705dfee9322311501831348d98079,1,171.84,171.84,171.84,-6.0,5.0,0.0,6.0,52.84,2017-10-21,2017-10-21,0,131,1
5919de102d7a96027a3f94b585e0ec25,1,55.0,55.0,55.0,-20.0,3.0,0.0,1.0,17.6,2018-01-19,2018-01-19,0,41,0
5919e1f7863f9b5837dae40ab61436df,1,221.89,221.89,221.89,-8.0,4.0,0.0,3.0,21.89,2017-10-18,2017-10-18,0,134,1
591a5073a1a1ba93697460e7b802558a,1,69.2,69.2,69.2,-14.0,4.0,0.0,1.0,19.21,2017-06-11,2017-06-11,0,263,1
591dabcf056dad32574160278287db79,1,35.0,35.0,35.0,-8.0,5.0,0.0,1.0,15.1,2017-08-14,2017-08-14,0,199,1
591f3c97fbb1c6e0a5b9676b4d734a6e,1,417.83,417.83,417.83,-21.0,3.0,0.0,5.0,87.93,2017-12-21,2017-12-21,0,70,0
591ff4992a8a79c6dd2e72a202c728ff,1,28.09,28.09,28.09,1.0,1.0,1.0,1.0,14.1,2017-11-24,2017-11-24,0,97,1
5923fa2f0a07d4bdf8cacdee79a37b2c,1,122.27,122.27,122.27,-10.0,1.0,0.0,1.0,16.67,2017-11-20,2017-11-20,0,101,1
59277a388c4e90924e806641a2579c2c,1,195.0,195.0,195.0,-1.0,5.0,0.0,5.0,0.0,2017-08-29,2017-08-29,0,184,1
5928fad2f857413a13a6bb69e268a49c,1,56.01,56.01,56.01,-13.0,4.0,0.0,2.0,16.11,2017-11-26,2017-11-26,0,95,1
592931cc5a4663678da3cc8673662ed8,1,21.62,21.62,21.62,-8.0,5.0,0.0,1.0,8.72,2017-05-22,2017-05-22,0,283,1
5929c48788d2352bd67271a7025b4bc4,1,202.5,202.5,202.5,-8.0,1.0,0.0,3.0,52.8,2018-02-13,2018-02-13,0,16,0
592c3481ee43eea664305aad2558f2b2,1,47.510000000000005,47.510000000000005,47.510000000000005,-20.0,5.0,0.0,4.0,14.52,2017-04-29,2017-04-29,0,306,1
592e40170cce9817780844caf7c0a2e9,1,195.91,195.91,195.91,28.0,3.0,1.0,6.0,16.01,2017-07-25,2017-07-25,0,219,1
59320045cf9859a283301adca55dd224,1,162.55,162.55,162.55,-11.0,5.0,0.0,1.0,12.55,2018-01-15,2018-01-15,0,45,0
59324caceae2cc1a5b246483864d7a95,1,105.38,105.38,105.38,0.0,4.0,0.0,7.0,15.38,2017-11-25,2017-11-25,0,96,1
593380b36ff4cb80ac853aafebd9ff81,1,316.75,316.75,316.75,-19.0,5.0,0.0,8.0,16.85,2018-02-09,2018-02-09,0,20,0
5934b56aaab3f88d76e0f002d7eb8802,1,44.24,44.24,44.24,-13.0,4.0,0.0,2.0,9.34,2017-06-10,2017-06-10,0,264,1
59369b62f15106cab010e178b8b2703a,1,89.02,89.02,89.02,20.0,1.0,1.0,3.0,19.03,2018-02-27,2018-02-27,0,2,0
59373092db2ccc827877f8ecc621392a,1,77.82,77.82,77.82,-18.0,5.0,0.0,1.0,28.82,2017-11-24,2017-11-24,0,97,1
59395768fbb6d0508eaf41eaf135ced0,1,119.94,119.94,119.94,-14.0,4.0,0.0,2.0,19.94,2017-08-30,2017-08-30,0,183,1
593b02bb67c69b21a32bf4f28fe3fe6d,1,77.57,77.57,77.57,-6.0,4.0,0.0,1.0,17.67,2017-11-16,2017-11-16,0,105,1
59409983803dc8c6d5420c64f8fbb75e,1,149.69,149.69,149.69,-8.0,4.0,0.0,3.0,16.69,2017-08-30,2017-08-30,0,183,1
594145332c1e791191934fdf8a5c4589,1,35.0,35.0,35.0,-7.0,3.0,0.0,1.0,15.1,2018-01-30,2018-01-30,0,30,0
5944fcd0423637dc7497ef10187e073b,1,70.15,70.15,70.15,17.0,1.0,1.0,3.0,21.15,2017-10-13,2017-10-13,0,139,1
5948ff4072bd82cda63daa1eb382e9a6,1,158.38,158.38,158.38,-25.0,4.0,0.0,2.0,38.39,2017-07-15,2017-07-15,0,229,1
5949e53fa3ca207aab85533fd2175123,1,181.61,181.61,181.61,-11.0,5.0,0.0,1.0,21.61,2017-05-11,2017-05-11,0,294,1
594c4ae65aaab4abef94353eee747818,1,199.41,199.41,199.41,-1.0,5.0,0.0,2.0,15.42,2017-03-20,2017-03-20,0,346,1
594ceaa56731ed8539ea1b5437d9e311,1,239.48,239.48,239.48,22.0,1.0,1.0,1.0,41.48,2017-01-26,2017-01-26,0,399,1
594d026e19325c3e1a570e17b0cc0543,1,92.32,92.32,92.32,-15.0,4.0,0.0,1.0,22.42,2017-03-05,2017-03-05,0,361,1
594e0e241cd8964a40c54192cf408f6b,1,60.75,60.75,60.75,-8.0,5.0,0.0,4.0,20.75,2017-10-01,2017-10-01,0,151,1
594f97ee14747a7fe1d623bf200a7587,1,63.62,63.62,63.62,-7.0,4.0,0.0,1.0,8.72,2018-01-13,2018-01-13,0,47,0
5953d643fe7d27d544a2dbc0bb1517d9,1,148.16,148.16,148.16,1.0,3.0,1.0,2.0,18.16,2017-12-23,2017-12-23,0,68,0
5953f7cdc8dc637411b0dcab7458cdb9,1,755.5699999999998,755.5699999999998,755.5699999999998,-14.0,5.0,0.0,10.0,65.57,2017-07-26,2017-07-26,0,218,1
5954d708e6d4a5dc72b497abce05ba85,1,176.65,176.65,176.65,-11.0,5.0,0.0,8.0,16.75,2017-06-19,2017-06-19,0,255,1
595515694ce1f925bffc652e5c6c348d,1,36.24,36.24,36.24,-13.0,5.0,0.0,1.0,9.34,2018-02-07,2018-02-07,0,22,0
59558840be0788c25246ef726bf466d5,1,176.82,176.82,176.82,-15.0,5.0,0.0,4.0,52.02,2017-08-22,2017-08-22,0,191,1
59562d0459db0b14e2563711025d2e99,1,69.13,69.13,69.13,-3.0,5.0,0.0,2.0,16.13,2017-11-14,2017-11-14,0,107,1
595654d4ff277b31070acfb68333f10d,1,175.23999999999998,175.23999999999998,175.23999999999998,-2.0,5.0,0.0,6.0,35.48,2017-07-18,2017-07-18,0,226,1
5956ce262b307679c49b6864c6f4d282,1,128.72,128.72,128.72,-10.0,4.0,0.0,1.0,13.82,2018-02-09,2018-02-09,0,20,0
595713cd04130c26109cc971921fe409,1,159.21,159.21,159.21,1.0,5.0,1.0,2.0,29.31,2017-09-12,2017-09-12,0,170,1
595754ee1af34ada07cf34e8013149d6,1,950.01,950.01,950.01,-19.0,5.0,0.0,10.0,55.01,2017-09-30,2017-09-30,0,152,1
595837850a435a5986e0574d4880642b,1,74.16,74.16,74.16,-12.0,5.0,0.0,3.0,14.17,2017-06-27,2017-06-27,0,247,1
5958f5b5fd615a8898caed646014c55b,1,217.8,217.8,217.8,-6.0,4.0,0.0,3.0,58.9,2018-01-01,2018-01-01,0,59,0
5959f73682e3e39e2e1384ec6b77540d,1,110.18,110.18,110.18,-26.0,1.0,0.0,1.0,30.2,2018-02-06,2018-02-06,0,23,0
595a27292ecd8550ade73b5a81236879,1,79.69,79.69,79.69,-7.0,5.0,0.0,1.0,16.2,2017-11-30,2017-11-30,0,91,1
595ac4d9648f78c1f8e00308962ad569,1,42.6,42.6,42.6,-17.0,4.0,0.0,1.0,12.6,2018-01-17,2018-01-17,0,43,0
595cf86a8e2928ebab3f60b9161fca89,1,28.75,28.75,28.75,-14.0,5.0,0.0,1.0,15.1,2017-11-30,2017-11-30,0,91,1
595db1a58f8b33d7c1358fc3d894c1a4,1,115.81,115.81,115.81,-14.0,4.0,0.0,1.0,15.91,2017-04-07,2017-04-07,0,328,1
595ead2f37e147dbd839131586555223,1,116.94,116.94,116.94,-5.0,2.0,0.0,1.0,16.95,2017-12-14,2017-12-14,0,77,0
5960071fea483782d848faf9ccd0edf9,1,55.0,55.0,55.0,-7.0,5.0,0.0,1.0,15.1,2017-07-11,2017-07-11,0,233,1
596040e2523803a2b45f1a403a86be7d,1,57.5,57.5,57.5,-14.0,4.0,0.0,1.0,17.6,2017-05-15,2017-05-15,0,290,1
59606088131f94d6e5cd764404377a6c,1,215.15,215.15,215.15,-11.0,5.0,0.0,4.0,17.15,2018-02-06,2018-02-06,0,23,0
5960c2fa7ac05beabd503c2b556f4852,1,63.35,63.35,63.35,-5.0,4.0,0.0,4.0,24.35,2017-03-19,2017-03-19,0,347,1
596115f3401ce7826f03ca7c3d81392a,1,95.21,95.21,95.21,-12.0,5.0,0.0,3.0,15.31,2017-11-09,2017-11-09,0,112,1
5961bc3b38a25ff2df5f3d364232c0df,1,204.75,204.75,204.75,-10.0,4.0,0.0,1.0,17.75,2017-08-22,2017-08-22,0,191,1
596201f6091e62ac70da64aad9d0ba58,2,187.68,93.84,93.84,-29.0,5.0,0.0,6.0,26.94,2017-01-21,2017-01-21,0,404,1
596265535ecbadd15573817fe7215540,1,75.65,75.65,75.65,-19.0,4.0,0.0,1.0,17.66,2017-06-12,2017-06-12,0,262,1
596333805ac932042fad7eeb3f2b9362,1,59.13,59.13,59.13,3.0,3.0,1.0,1.0,13.23,2017-10-01,2017-10-01,0,151,1
596476030ef36305e6dc6d82812d9ea0,1,211.89,211.89,211.89,-14.0,5.0,0.0,3.0,12.89,2018-01-19,2018-01-19,0,41,0
5964bb3f7c1627da0fb95809a3bec326,1,75.53,75.53,75.53,-31.0,5.0,0.0,2.0,25.63,2017-07-06,2017-07-06,0,238,1
5964c075c70c23bd07753f8cd1503c55,1,67.5,67.5,67.5,-9.0,4.0,0.0,1.0,17.6,2017-05-23,2017-05-23,0,282,1
596608168dc8c9051b2d6b92b541a8b8,1,47.69,47.69,47.69,-20.0,5.0,0.0,4.0,15.79,2017-08-26,2017-08-26,0,187,1
5966cf45badedcb1b2427510d42f3d11,1,231.88,231.88,231.88,-20.0,5.0,0.0,1.0,33.88,2017-12-20,2017-12-20,0,71,0
5967895f1299e02b1b0cb7a8ef4a437b,11,2506.9,227.9,227.9,-36.0,5.0,0.0,1.0,18.0,2017-01-28,2017-01-28,0,397,1
5967f24e6160649ee255a23ae45b7675,1,165.3,165.3,165.3,-10.0,4.0,0.0,8.0,52.8,2017-08-03,2017-08-03,0,210,1
596838f01c8df34db964387ac5ab6333,1,403.27,403.27,403.27,-8.0,5.0,0.0,1.0,15.27,2017-11-18,2017-11-18,0,103,1
596a331453a4d186667190bc667aaec5,1,71.62,71.62,71.62,-18.0,3.0,0.0,1.0,11.92,2018-01-26,2018-01-26,0,34,0
596ab046937142ab8dc0fb942538d9e4,1,23.78,23.78,23.78,-8.0,5.0,0.0,1.0,7.78,2017-09-10,2017-09-10,0,172,1
596c05f5c6499d19b77e5e1c946116bf,1,29.29,29.29,29.29,-14.0,5.0,0.0,1.0,16.79,2017-07-14,2017-07-14,0,230,1
596fd4048d82c29ab65e84fb7877f431,1,109.31,109.31,109.31,-12.0,5.0,0.0,5.0,14.41,2017-11-27,2017-11-27,0,94,1
5970719d1bf569fb6a1739c8046ea1a3,1,72.36,72.36,72.36,-8.0,5.0,0.0,2.0,14.16,2017-09-03,2017-09-03,0,179,1
59729bfa30b6041c728f4bcd519c0687,1,132.03,132.03,132.03,-9.0,3.0,0.0,2.0,12.04,2017-07-14,2017-07-14,0,230,1
59733519b6e54c36399d08e9e02b40d8,1,95.3,95.3,95.3,-18.0,4.0,0.0,1.0,15.31,2017-06-02,2017-06-02,0,272,1
59740caad82b963e3c037c27395d042d,1,35.480000000000004,35.480000000000004,35.480000000000004,-7.0,2.0,0.0,1.0,15.88,2018-01-21,2018-01-21,0,39,0
5974a7436459910a0a91a5e6cdd9c6bd,1,62.01,62.01,62.01,11.0,,1.0,2.0,16.11,2017-12-14,2017-12-14,0,77,0
59759daed218627c5f03ec3849bcf25a,1,75.53,75.53,75.53,-27.0,5.0,0.0,7.0,15.63,2017-02-16,2017-02-16,0,378,1
5976aae2978512e829135e2df9024756,1,61.46,61.46,61.46,-23.0,5.0,0.0,1.0,15.56,2017-03-02,2017-03-02,0,364,1
5978229cd0ad3adfd6347768eceb13cb,1,135.05,135.05,135.05,-19.0,5.0,0.0,2.0,28.11,2018-01-20,2018-01-20,0,40,0
597950088114c1a9e2b27459051f40ff,1,57.68,57.68,57.68,-7.0,5.0,0.0,1.0,7.78,2018-02-10,2018-02-10,0,19,0
597e456d1bb6e8dbde1ebcae4734e978,1,305.27,305.27,305.27,-12.0,,0.0,3.0,46.27,2017-12-10,2017-12-10,0,81,0
597eca837a19d2288235ca7df2966f4f,1,88.2,88.2,88.2,1.0,1.0,1.0,1.0,30.2,2017-12-06,2017-12-06,0,85,0
597f61640a156649126c8f7d85c227fd,1,37.09,37.09,37.09,-12.0,5.0,0.0,3.0,15.1,2018-01-09,2018-01-09,0,51,0
5981f77b6ac0b96659b80ef759a9ad8f,1,321.77000000000004,321.77000000000004,321.77000000000004,-13.0,5.0,0.0,1.0,35.8,2018-01-10,2018-01-10,0,50,0
5983f217ac96a8128d1976e372cc168c,1,28.17,28.17,28.17,-8.0,2.0,0.0,1.0,8.27,2017-05-14,2017-05-14,0,291,1
5986b333ca0d44534a156a52a8e33a83,1,1333.25,1333.25,1333.25,-9.0,5.0,0.0,10.0,134.25,2018-02-10,2018-02-10,0,19,0
59877a6f1e3fcf62456198ec8659be56,1,745.51,745.51,745.51,-4.0,2.0,0.0,1.0,21.51,2018-02-20,2018-02-20,0,9,0
5987f18d2c3ead18c053284bbc7d7ce7,1,84.14,84.14,84.14,-20.0,5.0,0.0,4.0,14.24,2017-05-17,2017-05-17,0,288,1
598c9545a37f10508a8c3b51b849d8dc,1,96.8,96.8,96.8,-21.0,4.0,0.0,8.0,17.8,2018-02-07,2018-02-07,0,22,0
598d3839f11db213a5be6bcb757bc3bc,1,95.22,95.22,95.22,-13.0,5.0,0.0,1.0,15.32,2017-12-07,2017-12-07,0,84,0
598d66fab82d8be2710823b2998d5843,1,115.9,115.9,115.9,3.0,1.0,1.0,10.0,15.91,2017-05-03,2017-05-03,0,302,1
598dba00be5e701f7d8fbb9bd29753ef,1,74.72,74.72,74.72,-9.0,3.0,0.0,1.0,11.73,2017-08-14,2017-08-14,0,199,1
598e424c16110469fe1ca7e9269125a6,1,264.24,264.24,264.24,-8.0,5.0,0.0,4.0,39.24,2017-08-01,2017-08-01,0,212,1
598f0ad85bfe5c15f18b219ad41a2167,1,106.87,106.87,106.87,-6.0,4.0,0.0,2.0,17.87,2018-01-23,2018-01-23,0,37,0
598f596354c501bd195445519f87b85a,1,744.66,744.66,744.66,-16.0,1.0,0.0,6.0,26.95,2017-03-18,2017-03-18,0,348,1
598f6ea65e0d55d010f88b0093381db5,1,38.89,38.89,38.89,-14.0,3.0,0.0,1.0,15.1,2018-02-14,2018-02-14,0,15,0
598fcd9e3b483f9367c752f06d7afd5b,1,130.07,130.07,130.07,-8.0,2.0,0.0,1.0,30.270000000000003,2017-05-22,2017-05-22,0,283,1
5990c968f67702de9d23d27d91d4f902,1,321.58,321.58,321.58,-8.0,5.0,0.0,10.0,21.59,2017-11-17,2017-11-17,0,104,1
59923dfd7914ff594e6e16878bc19d74,1,82.67,82.67,82.67,-16.0,5.0,0.0,2.0,25.68,2017-07-02,2017-07-02,0,242,1
5993719f0ba88317472998a2f277f4e6,1,53.15,53.15,53.15,0.0,4.0,0.0,5.0,34.15,2017-10-03,2017-10-03,0,149,1
59941adf97664d2158b52f86297f0659,1,421.15,421.15,421.15,-19.0,5.0,0.0,10.0,26.15,2017-09-23,2017-09-23,0,159,1
59954950b484751adc5d8191bcd1f8ef,1,205.74,205.74,205.74,-14.0,3.0,0.0,4.0,45.76,2017-12-08,2017-12-08,0,83,0
5996053930f57df892c5c73d6d2ef325,1,241.62,241.62,241.62,-10.0,5.0,0.0,4.0,26.06,2017-10-22,2017-10-22,0,130,1
5996c022bd9200b294c361121cf19d6a,1,277.16,277.16,277.16,-22.0,1.0,0.0,4.0,17.26,2018-01-16,2018-01-16,0,44,0
5997ffe50c62de1654caff67d410f8f8,1,195.91,195.91,195.91,-4.0,5.0,0.0,8.0,16.01,2017-09-12,2017-09-12,0,170,1
599826b8e94a0dad152807a142fab2c1,1,378.61,378.61,378.61,-44.0,4.0,0.0,1.0,28.71,2017-01-31,2017-01-31,0,394,1
59993ce71f47d61ef6fa01687e8c48e8,1,124.53,124.53,124.53,5.0,1.0,1.0,1.0,9.33,2017-11-14,2017-11-14,0,107,1
599a693c1fb07cbc0aae49b4c6f54a24,1,63.79,63.79,63.79,-19.0,5.0,0.0,3.0,26.89,2017-08-05,2017-08-05,0,208,1
599ca149954743a9c925dfa8d343e51b,1,34.59,34.59,34.59,-23.0,5.0,0.0,1.0,15.1,2018-02-01,2018-02-01,0,28,0
599daa6dccc8cd36595216dd3240b109,1,603.26,603.26,603.26,-22.0,5.0,0.0,8.0,65.26,2018-01-23,2018-01-23,0,37,0
599eb3fb43b36d43156a5157c94000ee,1,65.71000000000001,65.71000000000001,65.71000000000001,-11.0,5.0,0.0,3.0,8.72,2017-08-22,2017-08-22,0,191,1
